NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Senadora Ideli Salvatti assume liderança do governo no Congresso	liderança do governo	0	n prp n	Política e conflitos
Senadores apresentam voto de censura a Lula	voto de censura	-1	n prp n	Política e conflitos
Senadores decidem na quarta-feira se deve haver plebiscito no Brasil sobre redução da maioridade penal, aborto e união de homossexuais	redução da maioridade	0	n prp n	Política e conflitos
Senadores decidem na quarta-feira se deve haver plebiscito no Brasil sobre redução da maioridade penal, aborto e união de homossexuais	união de homossexuais	0	n prp n	Política e conflitos
Sérgio Gomes da Silva declara ser inocente em assassinato de prefeito	assassinato de prefeito	-1	n prp n	Política e conflitos
Sérgio Moraes promete ir ao STF para se manter na relatoria do caso Moreira	relatoria do caso	0	n prp n	Política e conflitos
Sergipe tem 20 municípios com epidemia crítica de dengue	municípios com epidemia	0	n prp n	Saúde
Série de concertos tem nova edição em Paulínia	série de concertos	0	n prp n	Economia e negócios
Serviço de Imigração de Angola impede entrada ilegal no país	serviço de imigração	0	n prp n	Política e conflitos
Serviço de Inteligência britânico identifica o assassino do jornalista estadounidense na Síria	assassino do jornalista	-2	n prp n	Política e conflitos
Setor de calçados prevê retomada de exportações	setor de calçados	0	n prp n	Economia e negócios
Setorial do PT pede punição para deputado do partido por ofensas a GLBT	partido por ofensas	-1	n prp n	Política e conflitos
Setorial do PT pede punição para deputado do partido por ofensas a GLBT	punição para deputado	-1	n prp n	Política e conflitos
Shimon Peres elogia liderança brasileira na América Latina e firma acordos nas áreas jurídica e cinematográfica	acordos nas áreas	2	n prp n	Economia e negócios
Shopping de Brasília instala bombas com álcool em gel nas áreas de circulação	bombas com álcool	-1	n prp n	Saúde
Shopping de Brasília instala bombas com álcool em gel nas áreas de circulação	gel nas áreas	0	n prp n	Saúde
Sílvio Berlusconi julgado a 6 de Abril por ter tido relações sexuais com menores e por abuso de poder	abuso de poder	-2	n prp n	Política e conflitos
Sinal verde para o início das obras da Usina Nuclear Angra 3	início das obras	0	n prp n	Economia e negócios
Síria: Estado Islâmico a um passo da conquista de Kobane	passo da conquista	1	n prp n	Política e conflitos
Sistema elétrico do Brasil vai operar até 2013 com sobra de energia, garante Tolmasquim	sobra de energia	0	n prp n	Economia e negócios
Site de downloads Pirate Bay é vendido	site de downloads	0	n prp n	Economia e negócios
Situação tranquila nos aeroportos no feriado de Corpus Christi	aeroportos no feriado	0	n prp n	Economia e negócios
Snowden nega relacionamento com governo russo	relacionamento com governo	0	n prp n	Política e conflitos
Sob críticas, governo do Rio começa a distribuir medicamento contra gripe A	medicamento contra gripe	2	n prp n	Saúde
Sobe para 1 morto e 50 feridos no desabamento do teto da Igreja Renascer em Cristo	feridos no desabamento	-2	n prp n	Saúde
Sobe para 111 total de mortes por gripe A no estado de São Paulo	total de mortes	-3	n prp n	Saúde
Sobe para 133 número de municípios cearenses em situação de emergência	número de municípios	0	n prp n	Saúde
Sobe para 133 número de municípios cearenses em situação de emergência	situação de emergência	-2	n prp n	Saúde
Sobe para 135 número de casos com a superbactéria no Distrito Federal	número de casos	0	n prp n	Saúde
Sobe para 14 número de casos de gripe suína no Brasil	número de casos	0	n prp n	Saúde
Sobe para 16 mortos no ataque a tiros feito por soldado americano no Afeganistão	mortos no ataque	-3	n prp n	Saúde
Sobe para 42 número de países atingidos pela gripe suína	número de países	0	n prp n	Saúde
Sobe para 68 o número de mortos por dengue no estado do Rio de Janeiro	dengue no estado	-2	n prp n	Saúde
Sobe para 68 o número de mortos por dengue no estado do Rio de Janeiro	número de mortos	-3	n prp n	Saúde
Sobe para 7 mortos no desabamento do teto da Igreja Renascer em Cristo	mortos no desabamento	-3	n prp n	Saúde
Sobe para 898 o número de casos de gripe suína em todo o mundo, segundo OMS	número de casos	0	n prp n	Saúde
Sobe para 92 número de mortos em ataques na Noruega	ataques na noruega	-2	n prp n	Política e conflitos
Sobe para 92 número de mortos em ataques na Noruega	número de mortos	-3	n prp n	Política e conflitos
Soldado norte-americano abre fogo contra moradores e mata dez no Afeganistão	fogo contra moradores	-2	n prp n	Saúde
Solução para a crise do Senado não passa pela saída de Sarney da presidência, diz Jucá	crise do senado	-2	n prp n	Política e conflitos
Sony faz recall de 440.000 laptops devido as falhas de fiação	falhas de fiação	-2	n prp n	Saúde
Stella Maris, viúva de Dorival Caymmi, morre após ficar em coma, 11 dias depois da morte do marido	morte do marido	-3	n prp n	Saúde
STF anula dez depoimentos de 10 acusados no Escândalo do Mensalão; Marcos Valério quer acordo com a Justiça, diz Procuradoria da República	acusados no escândalo	-2	n prp n	Política e conflitos
STF anula dez depoimentos de 10 acusados no Escândalo do Mensalão; Marcos Valério quer acordo com a Justiça, diz Procuradoria da República	procuradoria da república	0	n prp n	Política e conflitos
STF arquiva investigação contra Tião Viana sobre sessão que votou cassação de Renan em 2007	investigação contra tião	1	n prp n	Política e conflitos
STF arquiva processo contra ex-ministro Palocci quando era prefeito de Ribeirão Preto (SP)	processo contra ex-ministro	-1	n prp n	Política e conflitos
STF autoriza extradição de alemão acusado de tráfico internacional de drogas	extradição de alemão	-2	n prp n	Política e conflitos
STF condena oito réus do mensalão por lavagem de dinheiro	lavagem de dinheiro	-2	n prp n	Política e conflitos
STF condena oito réus do mensalão por lavagem de dinheiro	réus do mensalão	-1	n prp n	Política e conflitos
STF confirma validade da Lei Maria da Penha	validade da lei	0	n prp n	Saúde
STF dá o prazo de 272 dias para o fim dos depoimentos de 641 pessoas	fim dos depoimentos	0	n prp n	Política e conflitos
STF desmembra inquérito referente às denúncias do mensalão mineiro	denúncias do mensalão	-2	n prp n	Política e conflitos
STF julga hoje o ex-ministro e atual deputado federal Antonio Palocci, acusado de ter ordenado violar sigilo do caseiro Francenildo da Costa	sigilo do caseiro	0	n prp n	Política e conflitos
STF nega liminar pedida pelo governo italiano contra refúgio a Cesare Battisti	pedida pelo governo	0	n prp n	Política e conflitos
STF pede sigilo sobre documentos contra parlamentares brasileiros	sigilo sobre documentos	0	n prp n	Política e conflitos
STF recebe pedido do DEM para suspender cotas para negros na UnB	cotas para negros	-1	n prp n	Política e conflitos
STF retira acusação de gestão fraudulenta do banco BMG, Delúbio Soares, José Genoíno e Marcos Valério, acusados no Escândalo do Mensalão	acusação de gestão	-2	n prp n	Política e conflitos
Subida da esquerda em Portugal	subida da esquerda	0	n prp n	Política e conflitos
Sucesso no primeiro dia de leilão do 3G no Brasil	dia de leilão	0	n prp n	Economia e negócios
Supermercados negam que sejam responsáveis por aumento do preço do leite	aumento do preço	-2	n prp n	Economia e negócios
Supremo adia decisão sobre monopólio dos Correios nos serviços postais; Empresas privadas e manifestantes protestam contra monopólio dos Correios nos serviços de encomendas expressas	correios nos serviços	0	n prp n	Economia e negócios
Supremo adia decisão sobre monopólio dos Correios nos serviços postais; Empresas privadas e manifestantes protestam contra monopólio dos Correios nos serviços de encomendas expressas	decisão sobre monopólio	0	n prp n	Economia e negócios
Supremo arquiva processo contra Palocci por quebra de sigilo do caseiro Francenildo	quebra de sigilo	-1	n prp n	Política e conflitos
Supremo Tribunal do México aprova adoção por casais do mesmo sexo	adoção por casais	1	n prp n	Política e conflitos
Surto da bactéria E.coli já matou 35 na Europa	surto da bactéria	-2	n prp n	Economia e negócios
SUS deve fazer cirurgias com uso de robôs até 2010	cirurgias com uso	-1	n prp n	Saúde
SUS vai oferecer teste rápido para tuberculose até o fim do ano	fim do ano	0	n prp n	Saúde
Suspeita de febre amarela no interior de São Paulo	suspeita de febre	-2	n prp n	Saúde
Suspeito preso por ameaçar de morte os políticos na França é solto por falta de provas	solto por falta	0	n prp n	Política e conflitos
Suspensa greve de motoristas em Manaus	greve de motoristas	-2	n prp n	Economia e negócios
Tarso Genro e Gilmar Mendes negam divergências por causa da Operação Satiagraha	divergências por causa	-1	n prp n	Política e conflitos
Taxa de desemprego feminina é maior que a masculina, mostra OIT	taxa de desemprego	0	n prp n	Economia e negócios
Taxistas poderão ter linha de crédito para renovar frota no valor de R$ 200 milhões	frota no valor	0	n prp n	Economia e negócios
Taxistas poderão ter linha de crédito para renovar frota no valor de R$ 200 milhões	linha de crédito	0	n prp n	Política e conflitos
Técnicos buscam novos pontos de vazamento de óleo no fundo do mar na área do Campo de Frade	mar na área	0	n prp n	Economia e negócios
Técnicos buscam novos pontos de vazamento de óleo no fundo do mar na área do Campo de Frade	óleo no fundo	0	n prp n	Economia e negócios
Técnicos buscam novos pontos de vazamento de óleo no fundo do mar na área do Campo de Frade	pontos de vazamento	-1	n prp n	Economia e negócios
TeleSUR declara vitória de Chávez	vitória de chávez	1	n prp n	Política e conflitos
Tem início a retirada israelense da Faixa de Gaza	início a retirada	1	n prp n	Política e conflitos
Temporão condena uso indiscriminado de medicamento contra gripe suína, chamando de disparate e que Gripe A H1N1 é responsável por 60% dos casos de gripe	casos de gripe	-2	n prp n	Política e conflitos
Temporão condena uso indiscriminado de medicamento contra gripe suína, chamando de disparate e que Gripe A H1N1 é responsável por 60% dos casos de gripe	medicamento contra gripe	2	n prp n	Saúde
Temporão discute em Porto Alegre controle da gripe suína	controle da gripe	1	n prp n	Saúde
Tentativa de novo acordo na Rodada Doha fracassa	acordo na rodada	1	n prp n	Economia e negócios
Tepco jogará mais de 11 mil toneladas de água contaminada no mar	toneladas de água	1	n prp n	Saúde
Termina em agosto prazo para entregar projetos de reforma de estádios para 2014	projetos de reforma	0	n prp n	Economia e negócios
Termina quarentena em hotel de Hong Kong	quarentena em hotel	0	n prp n	Saúde
Terras griladas na Amazônia são anunciadas para venda na internet; Incra recorre à Justiça Federal contra site	venda na internet	0	n prp n	Economia e negócios
Terroristas atacam tiros e bombas contra o time de críquete de Sri Lanka no Paquistão	time de críquete	0	n prp n	Política e conflitos
Tesoureiro do Partido dos Trabalhadores pediu afastamento do cargo	afastamento do cargo	-2	n prp n	Política e conflitos
Tesoureiro do Partido dos Trabalhadores pediu afastamento do cargo	tesoureiro do partido	0	n prp n	Política e conflitos
Tesoureiro do PT afirma que não comprou votos de deputados brasileiros	votos de deputados	0	n prp n	Política e conflitos
Testemunha apresenta nova versão para assassinato de prefeito de Santo André (SP)	versão para assassinato	0	n prp n	Política e conflitos
Testemunha levanta dúvidas sobre envolvimento de ex-secretário das Nações Unidas com Saddam Hussein	dúvidas sobre envolvimento	-1	n prp n	Política e conflitos
The Jerusalem Post: Hizbollah planeja ataques contra judeus ao redor do mundo	ataques contra judeus	-2	n prp n	Política e conflitos
The Jerusalem Post: Hizbollah planeja ataques contra judeus ao redor do mundo	redor do mundo	0	n prp n	Política e conflitos
The Times publica notas sobre suborno de militantes do Talibam para não atacarem o exército italiano	notas sobre suborno	-1	n prp n	Política e conflitos
Timor Leste: décimo aniversário da independência	aniversário da independência	1	n prp n	Política e conflitos
Timor-Leste decreta estado de emergência	estado de emergência	-2	n prp n	Política e conflitos
