NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Programa Fantástico disse que alguns deputados do PMDB receberam o mensalão	receberam o mensalão	-1	v-fin art n	Política e conflitos
Vítimas da Talidomida receberão indenização de 100 vezes o valor da pensão	receberão indenização	1	v-fin n	Saúde
Relatório diz que autoridade das Nações Unidas recebeu 150 mil dólares de suborno	recebeu 150 mil	1	v-fin num n	Política e conflitos
Deputado brasileiro José Mentor recebeu dinheiro de empresa de Marcos Valério	recebeu dinheiro	0	v-fin n	Política e conflitos
Deputado diz que recebeu dinheiro das contas de Marcos Valério	recebeu dinheiro	0	v-fin n	Política e conflitos
Mensalão no Brasil: gerente da SMPB revela lista de quem recebeu o dinheiro	recebeu o dinheiro	0	v-fin art n	Política e conflitos
Prof Luizinho disse que não recebeu o mensalão	recebeu o mensalão	-1	v-fin art n	Política e conflitos
Folha de São Paulo: Banco estatal recebeu pressões para favorecer mídia aliada do PSDB	recebeu pressões	-2	v-fin n	Política e conflitos
Instituto Florestan Fernandes, ligado ao PT, recebeu recursos da Petrobras, segundo deputado	recebeu recursos	1	v-fin n	Política e conflitos
Antonio Mexia diz que não recebeu Valério como representante do governo brasileiro	recebeu valério	0	v-fin n	Política e conflitos
Ex-assessor de deputado brasileiro diz para a polícia que recebia saques da suposta conta do mensalão	recebia saques	-1	v-fin n	Política e conflitos
Ministro da Defesa do Brasil diz que "FARC seriam recebidas a tiros"	recebidas a tiros	-2	v-pcp prp n	Política e conflitos
Prisioneiros libertados por Israel são recebidos com festa no Líbano	recebidos com festa	2	v-pcp prp n	Política e conflitos
Estão recenseados 8.993.770 eleitores para as eleições de Domingo	recenseados 8.993.770 eleitores	0	v-pcp num n	Política e conflitos
Equador rechaça a guerra fratrícida na Líbia apoiado pelo Ocidente	rechaça a guerra	1	v-fin art n	Política e conflitos
Uribe rechaça proposta de Correa de reconhecer FARC como "força beligerante"	rechaça proposta	-1	v-fin n	Política e conflitos
Senado dos EUA rechaça retirada de tropas do Iraque	rechaça retirada	-1	v-fin n	Política e conflitos
Bolívia e Peru rechaçam relatório da ONU que chama à proibição da folha de coca	rechaçam relatório	-1	v-fin n	Política e conflitos
PT reclama de golpe das elites	reclama de golpe	-1	v-fin prp n	Política e conflitos
Lula reclama de paralisia do Senado e nega que tenha agendado reunião com Sarney	reclama de paralisia	-2	v-fin prp n	Política e conflitos
Juízes que investigam o mensalão reclamam de escutas telefônicas	reclamam de escutas	-1	v-fin prp n	Política e conflitos
ONGs reclamam de nota do governo em relação a Belo Monte	reclamam de nota	-1	v-fin prp n	Política e conflitos
Greenpeace recolhe assinaturas para proteger a Amazônia e promover energia renovável	recolhe assinaturas	1	v-fin n	Economia e negócios
Partido dos Trabalhadores recolhe assinaturas para alterar a Constituição do Brasil	recolhe assinaturas	1	v-fin n	Política e conflitos
Governo hondurenho estende toque de recolher perto da fronteira com Nicarágua	recolher perto	0	v-inf n	Política e conflitos
Recomeça julgamento no STF sobre demarcação da Raposa Serra do Sol	recomeça julgamento	0	v-fin n	Política e conflitos
Conselho de Ética recomenda cassação de dois deputados brasileiros	recomenda cassação	-1	v-fin n	Política e conflitos
Conselho de Ética recomenda cassação de mais um deputado brasileiro	recomenda cassação	-1	v-fin n	Política e conflitos
Relator recomenda cassação de deputado Pedro Corrêa por envolvimento com o mensalão	recomenda cassação	-1	v-fin n	Política e conflitos
Ministério recomenda fechamento de creche em Florianópolis após caso de gripe suína	recomenda fechamento	0	v-fin n	Saúde
Arcebispo recomenda mudança em ritos durante missas no Brasil	recomenda mudança	0	v-fin n	Saúde
Presidente da Câmara dos Deputados recomenda sigilo durante investigação dos Sanguessugas	recomenda sigilo	1	v-fin n	Política e conflitos
Estudantes ultrapassam tempo recomendado em frente à TV	recomendado em frente	0	v-pcp prp n	Saúde
Relatores recomendam cassação de dois deputados brasileiros envolvidos em corrupção	recomendam cassação	-1	v-fin n	Política e conflitos
Honduras rejeita ultimato da OEA para reconduzir presidente deposto	reconduzir presidente	0	v-inf n	Política e conflitos
Frente Polisário quer que Portugal reconheça causa saraui	reconheça causa	0	v-fin n	Política e conflitos
Depois do Brasil, governo da Argentina reconhece a existência do Estado palestino	reconhece a existência	0	v-fin art n	Política e conflitos
Coalizão pró-ocidente vence eleições no Líbano; Hizbollah reconhece derrota	reconhece derrota	1	v-fin n	Política e conflitos
Obama declara-se o candidato democrata, mas Clinton ainda não reconhece derrota	reconhece derrota	1	v-fin n	Política e conflitos
Líder indígena reconhece dificuldades para retomada da produção na Raposa Serra do Sol	reconhece dificuldades	-1	v-fin n	Economia e negócios
IPCC reconhece erro na previsão da subida do nível do mar na Holanda	reconhece erro	-1	v-fin n	Política e conflitos
Governo brasileiro reconhece Estado palestino com fronteiras existentes em 1967	reconhece estado	1	v-fin n	Política e conflitos
Tailândia reconhece Estado da Palestina	reconhece estado	1	v-fin n	Política e conflitos
Comissão Nacional reconhece falha na lei	reconhece falha	-1	v-fin n	Política e conflitos
Fernando Lugo reconhece filho da época em que ainda era bispo	reconhece filho	0	v-fin n	Política e conflitos
Chávez não reconhece independência de Kosovo	reconhece independência	1	v-fin n	Política e conflitos
OEA não condena mas reconhece violação de território equatoriano	reconhece violação	-1	v-fin n	Política e conflitos
Brasil não reconhecerá resultado de eleições presidenciais em Honduras, diz Amorim	reconhecerá resultado	2	v-fin n	Política e conflitos
Zelaya sinaliza que reconhecerá resultado das eleições, se 80% dos eleitores comparecerem às urnas	reconhecerá resultado	2	v-fin n	Economia e negócios
MPF recorre à Justiça para liberação do uso medicinal e científico do canabidiol	recorre à justiça	0	v-fin prp n	Saúde
Terras griladas na Amazônia são anunciadas para venda na internet; Incra recorre à Justiça Federal contra site	recorre à justiça	0	v-fin prp n	Economia e negócios
Lula recorre ao partido de oposição PMDB para salvar o governo brasileiro	recorre ao partido	0	v-fin prp n	Política e conflitos
Mulheres recorrem à rede pública para ter parto normal	recorrem à rede	0	v-fin prp n	Saúde
Portugal desmente necessidade de recorrer a ajuda externa para conter crise financeira	recorrer a ajuda	1	v-inf art n	Economia e negócios
Candidatos do Partido dos Trabalhadores ameaçam recorrer à Justiça por uso de imagens e sons do presidente Lula nas eleições municipais no Brasil	recorrer à justiça	0	v-inf prp n	Política e conflitos
Índice Geral de Preços recua para 0,45% em abril	recua para 0,45%	0	v-fin prp num	Economia e negócios
Brasil e mais 23 países criticam recuo nas negociações em Honduras	recuo nas negociações	0	v-pcp prp n	Política e conflitos
Grandes recusam convite de comissão que discutiria censura na China	recusam convite	-1	v-fin n	Política e conflitos
Lei seca reduz atendimentos em hospitais nos finais de semana	reduz atendimentos	1	v-fin n	Saúde
Senado do Brasil reduz de 181 para 20 o número de diretores após as denúncias	reduz de 181	0	v-fin prp num	Economia e negócios
Recuperação econômica reduz emissão de cheques sem fundo no Brasil	reduz emissão	1	v-fin n	Economia e negócios
Europa reduz juros para impulsionar economias	reduz juros	0	v-fin n	Economia e negócios
CCJ da Câmara aprova admissibilidade da PEC que reduz maioridade penal	reduz maioridade	0	v-fin n	Política e conflitos
Banco Central do Brasil reduz os juros para 8,75% ao ano	reduz os juros	0	v-fin art n	Economia e negócios
Governo do Brasil aumenta previsão de crescimento em 2010, mas reduz reajuste do mínimo	reduz reajuste	0	v-fin n	Política e conflitos
Banco do Japão reduz taxa básica para 0,1%	reduz taxa	0	v-fin n	Economia e negócios
OCDE sugere que Brasil reduza metas de inflação a partir de 2011	reduza metas	0	v-fin n	Economia e negócios
Para reduzir a barriga os Executivos Modernos tem de seguir o modelo das mulheres	reduzir a barriga	2	v-inf prp n	Saúde
Estados Unidos podem fazer nova proposta para reduzir subsídios na Rodada Doha	reduzir subsídios	-1	v-inf n	Economia e negócios
Proposta de zoneamento da cana-de-açúcar reduzirá resistência ao etanol brasileiro no exterior, avalia Minc	reduzirá resistência	1	v-fin n	Economia e negócios
Congresso da Renamo reelege Dlhakama em Moçambique	reelege dlhakama	1	v-fin n	Política e conflitos
Em visita à Guatemala, Lula diz que não vai reeleger em 2010, mas defende que Presidentes sul-americanos tenham o terceiro mandato, desde que a democracia seja respeitada	reeleger em 2010	0	v-inf prp num	Política e conflitos
Primeiro debate eleitoral na televisão brasileira reforça posições de Dilma e Marina	reforça posições	0	v-fin n	Economia e negócios
Winchester reforça produção em Portugal	reforça produção	0	v-fin n	Economia e negócios
Segurança é reforçada nas ruas de Honduras para conter manifestações	reforçada nas ruas	0	v-pcp prp n	Política e conflitos
Ações de fiscalização sanitária são reforçadas na fronteira do Brasil com a Argentina, incluindo os caminhoneiros que entram no Rio Grande do Sul	reforçadas na fronteira	0	v-pcp prp n	Saúde
Ex-ministro do Governo Lula confirma o encontro em Mato Grosso; Encontro é visto para reforçar acusações contra ex-senador do Estado	reforçar acusações	-2	v-inf n	Política e conflitos
Partido dos Trabalhadores promove campanha para reformar Constituição Brasileira	reformar constituição	0	v-inf n	Política e conflitos
Presidente deposto retorna a Honduras e se refugia em embaixada brasileira	refugia em embaixada	-1	v-fin prp n	Política e conflitos
Região Sul do Brasil confirma mais 38 mortes por gripe A	região sul	0	v-fin n	Saúde
Moçambique regista redução acentuada de infecções de HIV em crianças	regista redução	0	v-fin n	Saúde
Brasil já registra 11 mortes por gripe A (H1N1)	registra 11 mortes	-3	v-fin num n	Saúde
Peru registra 11 mortes por gripe suína e governo adia desfiles militares em feriado nacional	registra 11 mortes	-3	v-fin num n	Saúde
México já registra 124 mortes provocadas por gripe suína	registra 124 mortes	-3	v-fin num n	Saúde
Aeroporto de Buenos Aires registra 22 vôos com atraso	registra 22 vôos	0	v-fin num n	Economia e negócios
OMS registra 429 mortes por gripe suína em todo o mundo	registra 429 mortes	-3	v-fin num n	Saúde
Pesquisa CNT/Sensus registra avaliação positiva para Lula e seu governo	registra avaliação	0	v-fin n	Política e conflitos
Lula sugere a ex-secretária que mostre a agenda que registra encontro com Dilma	registra encontro	0	v-fin n	Política e conflitos
Uruguai registra quatro mortes por Gripe Suína (H1N1)	registra quatro mortes	-3	v-fin num n	Saúde
Produção de petróleo e gás natural da Petrobras registra queda em fevereiro	registra queda	0	v-fin n	Economia e negócios
Empresa esperou 10 anos para registrar sua marca Tecebem no INPI	registrar sua marca	0	v-inf pron-det n	Economia e negócios
Município do Rio Grande do Sul decreta situação de emergência após registrar três mortes por gripe suína	registrar três	0	v-inf num	Saúde
Município do Rio Grande do Sul decreta situação de emergência após registrar três mortes por gripe suína	registrar três mortes	-3	v-inf num n	Saúde
Publicado decreto que regulamenta a Lei de Acesso à Informação no Brasil	regulamenta a lei	0	v-fin art n	Política e conflitos
Governo regulamenta aborto no SUS	regulamenta aborto	1	v-fin n	Saúde
Lula defenderá na reunião do G20 novas bases para regular atividade financeira	regular atividade	1	v-inf n	Política e conflitos
Rei deposto do Nepal abandona palácio	rei deposto	-2	v-fin n	Política e conflitos
Diário Oficial publica decreto que reintroduz pagamento de diárias para ministros	reintroduz pagamento	-1	v-fin n	Política e conflitos
Al-Shabab reivindica ataque suicida na Somália	reivindica ataque	-2	v-fin n	Política e conflitos
Supremo Tribunal Federal rejeita ação popular que acusa presidente brasileiro de omissão	rejeita ação	-1	v-fin n	Política e conflitos
Hamas rejeita cessar-fogo proposto por Israel	rejeita cessar-fogo	-2	v-fin n	Política e conflitos
Conselho de Ética do Senado rejeita o desarquivamento de denúncias contra Sarney e instensifica a crise política no Senado	rejeita o desarquivamento	-1	v-fin art n	Política e conflitos
Congresso dos Estados Unidos rejeita pacote para conter crise financeira do país	rejeita pacote	-1	v-fin n	Economia e negócios
Honduras rejeita ultimato da OEA para reconduzir presidente deposto	rejeita ultimato	-1	v-fin n	Política e conflitos
Proposta de divisão do Pará é rejeitada por 66,6% dos eleitores	rejeitada por 66,6%	0	v-pcp prp n	Política e conflitos
Israel e Hamas rejeitam cessar-fogo pela ONU	rejeitam cessar-fogo	-2	v-fin n	Política e conflitos
