news source	News Category	News Healine
pt.wikinews.org	Política e conflitos	STF retira acusação de gestão fraudulenta do banco BMG, Delúbio Soares, José Genoíno e Marcos Valério, acusados no “Escândalo do Mensalão”
pt.wikinews.org	Política e conflitos	STF vai iniciar julgamento de 40 acusados no Escândalo do Mensalão
pt.wikinews.org	Política e conflitos	STJ define lista para preencher duas vagas
pt.wikinews.org	Política e conflitos	STJ define nomeação de dois novos ministros
pt.wikinews.org	Política e conflitos	STJ revoga prisão de Arruda
pt.wikinews.org	Política e conflitos	Subida da esquerda em Portugal
pt.wikinews.org	Política e conflitos	Submarino nuclear para proteger petróleo no Brasil
pt.wikinews.org	Política e conflitos	Sub-relator da CPI pede indiciamento de 16 pessoas
pt.wikinews.org	Política e conflitos	Sucessor de Kyoto: Onda de optimismo paira sobre Durban
pt.wikinews.org	Política e conflitos	Suicidas causam novo atentado terrorista em Bali
pt.wikinews.org	Política e conflitos	Sul-coreano é indiciado por ter ajudado a fraudar programa das Nações Unidas para Saddam Hussein
pt.wikinews.org	Política e conflitos	Sunitas rebeldes mantêm 150 xiitas como reféns no Iraque
pt.wikinews.org	Política e conflitos	Supermercados negam que sejam responsáveis por aumento do preço do leite
pt.wikinews.org	Política e conflitos	Superterça movimenta os Estados Unidos
pt.wikinews.org	Política e conflitos	Suplente de deputado brasileiro se acorrenta a cadeira na Câmara
pt.wikinews.org	Política e conflitos	Suplente de senador defende a criação de novo estado brasileiro
pt.wikinews.org	Política e conflitos	Suplicy dá cartão vermelho para Sarney
pt.wikinews.org	Política e conflitos	Suplicy descarta deixar o PT e promete lutar para corrigir “procedimentos inadequados”
pt.wikinews.org	Política e conflitos	Suplicy sugere que Battisti se defenda pessoalmente no STF
pt.wikinews.org	Política e conflitos	Supremo arquiva processo contra Palocci por quebra de sigilo do caseiro Francenildo
pt.wikinews.org	Política e conflitos	Supremo decide manter demarcação contínua da Raposa Serra do Sol
pt.wikinews.org	Política e conflitos	Supremo nega liminar contra cotas raciais da UnB
pt.wikinews.org	Política e conflitos	Supremo Tribunal do México aprova adoção por casais do mesmo sexo
pt.wikinews.org	Política e conflitos	Supremo Tribunal Federal decide por 6 a 5 que o Conselho Nacional de Justiça tem autonomia para investigar juízes
pt.wikinews.org	Política e conflitos	Supremo Tribunal Federal do Brasil decide pela realização da CPI dos Bingos
pt.wikinews.org	Política e conflitos	Supremo Tribunal Federal do Brasil diz que Lula pode sofrer impeachment
pt.wikinews.org	Política e conflitos	Supremo Tribunal Federal rejeita ação popular que acusa presidente brasileiro de omissão
pt.wikinews.org	Política e conflitos	Supremo Tribunal Federal vota pela extradição de Battisti, mas decisão final ficará a cargo de Lula
pt.wikinews.org	Política e conflitos	Suspeitas de "armação" do Hizbollah pairam sobre incidente em Qana
pt.wikinews.org	Política e conflitos	Suspeito preso por ameaçar de morte os políticos na França é solto por falta de provas
pt.wikinews.org	Política e conflitos	Tadic é reeleito como presidente da Sérvia
pt.wikinews.org	Política e conflitos	Tailândia reconhece Estado da Palestina
pt.wikinews.org	Política e conflitos	Talibã seqüestra embaixador paquistanês
pt.wikinews.org	Política e conflitos	Talibãs são acusados de decapitar professor no Afeganistão
pt.wikinews.org	Política e conflitos	TAP e Varig são envolvidas no escândalo brasileiro
pt.wikinews.org	Política e conflitos	Taro Aso é escolhido como novo premiê do Japão
pt.wikinews.org	Política e conflitos	Tarso considera "questões menores" acusação contra Dilma e eventual candidatura de Marina
pt.wikinews.org	Política e conflitos	Tarso Genro afirma que a declaração pessoal sobre Dilma Roussef no jornal espanhol "El País" está errada
pt.wikinews.org	Política e conflitos	Tarso Genro diz que buscas militares no Araguaia podem cumprir parcialmente objetivos
pt.wikinews.org	Política e conflitos	Tarso Genro e Gilmar Mendes negam divergências por causa da Operação Satiagraha
pt.wikinews.org	Política e conflitos	Tarso Genro é o novo presidente do Partido dos Trabalhadores
pt.wikinews.org	Política e conflitos	Tarso Genro nega presença das Farc em território brasileiro
pt.wikinews.org	Política e conflitos	Taxistas poderão ter linha de crédito para renovar frota no valor de R$ 200 milhões
pt.wikinews.org	Política e conflitos	TeleSUR declara vitória de Chávez
pt.wikinews.org	Política e conflitos	Tem início a retirada israelense da Faixa de Gaza
pt.wikinews.org	Política e conflitos	Temporão condena uso indiscriminado de medicamento contra gripe suína, chamando de “disparate” e que Gripe A H1N1 é responsável por 60% dos casos de gripe
pt.wikinews.org	Política e conflitos	Tentativa de novo acordo na Rodada Doha fracassa
pt.wikinews.org	Política e conflitos	Terceiro Batalhão de Aviação do Exército será transferido para Campo Grande
pt.wikinews.org	Política e conflitos	Termina campanha eleitoral em Moçambique
pt.wikinews.org	Política e conflitos	Termina em agosto prazo para entregar projetos de reforma de estádios para 2014
pt.wikinews.org	Política e conflitos	Termina sem acordo reunião entre Zelaya e Micheletti na Costa Rica
pt.wikinews.org	Política e conflitos	Terminam as eleições na Costa Rica
pt.wikinews.org	Política e conflitos	Terras griladas na Amazônia são anunciadas para venda na internet; Incra recorre à Justiça Federal contra site
pt.wikinews.org	Política e conflitos	Terrorista suicida mata pelo menos 4 pessoas na Turquia
pt.wikinews.org	Política e conflitos	Terrorista suicida mata pelo menos 54 pessoas no Iraque
pt.wikinews.org	Política e conflitos	Terrorista suicida provoca a morte de 24 crianças no Iraque
pt.wikinews.org	Política e conflitos	Terroristas atacam base militar em Paquistão
pt.wikinews.org	Política e conflitos	Terroristas atacam tiros e bombas contra o time de críquete de Sri Lanka no Paquistão
pt.wikinews.org	Política e conflitos	Terroristas suicidas matam cerca de 50 pessoas no Iraque
pt.wikinews.org	Política e conflitos	Tesoureiro do Partido dos Trabalhadores pediu afastamento do cargo
pt.wikinews.org	Política e conflitos	Tesoureiro do PPS denuncia mensalão do PT em São Paulo
pt.wikinews.org	Política e conflitos	Tesoureiro do PT afirma que não comprou votos de deputados brasileiros
pt.wikinews.org	Política e conflitos	Tesoureiro do PT não disse informação correta, diz Tribunal Superior Eleitoral do Brasil
pt.wikinews.org	Política e conflitos	Testemunha apresenta nova versão para assassinato de prefeito de Santo André (SP)
pt.wikinews.org	Política e conflitos	Testemunha levanta dúvidas sobre envolvimento de ex-secretário das Nações Unidas com Saddam Hussein
pt.wikinews.org	Política e conflitos	Testemunhas de Roberto Jefferson, Delúbio Soares e Marcos Valério são ouvidas pela Justiça
pt.wikinews.org	Política e conflitos	Thabo Mbeki renuncia à presidência da África do Sul
pt.wikinews.org	Política e conflitos	Thaksin Shinawatra é condenado na Tailândia
pt.wikinews.org	Política e conflitos	The Jerusalem Post: Hizbollah planeja ataques contra judeus ao redor do mundo
pt.wikinews.org	Política e conflitos	The Times publica notas sobre suborno de militantes do Talibam para não atacarem o exército italiano
pt.wikinews.org	Política e conflitos	Timor Leste: décimo aniversário da independência
pt.wikinews.org	Política e conflitos	Timor-Leste decreta estado de emergência
pt.wikinews.org	Política e conflitos	Tito é lembrado 25 anos após sua morte
pt.wikinews.org	Política e conflitos	Tocha olímpica desfila em Jacarta apenas para convidados
pt.wikinews.org	Política e conflitos	Tocha Olímpica é acesa em meio a protestos
pt.wikinews.org	Política e conflitos	Todas as escolas de Portugal passam a ter banda larga
pt.wikinews.org	Política e conflitos	Tony Blair fala no Canadá
pt.wikinews.org	Política e conflitos	Tony Blair vence a eleição no Reino Unido
pt.wikinews.org	Política e conflitos	Trabalhadores da Copa entram em conflito com policiais em Durban
pt.wikinews.org	Política e conflitos	Trabalhistas sofrem forte revés em eleições municipais no Reino Unido
pt.wikinews.org	Política e conflitos	Traficantes incendeiam ônibus no interior do Rio de Janeiro
pt.wikinews.org	Política e conflitos	Traficantes se enfrentam no Rio de Janeiro
pt.wikinews.org	Política e conflitos	Tratores ocupam a Esplanada dos Ministérios em Brasília, em protesto de agricultores contra o governo brasileiro
pt.wikinews.org	Política e conflitos	TRE proíbe propaganda do PT por criticar ex-prefeito José Serra
pt.wikinews.org	Política e conflitos	Trem de carga cruza fronteira entre as duas Coréias
pt.wikinews.org	Política e conflitos	Três democratas desistem da corrida presidencial nos EUA
pt.wikinews.org	Política e conflitos	Três detidos pelo assassinato de dois soldados britânicos na Irlanda do Norte
pt.wikinews.org	Política e conflitos	Três embarcações brasileiras de patrulha marítima serão entregues à Namíbia
pt.wikinews.org	Política e conflitos	Três estações de metrô em Londres são evacuadas por causa de explosões
pt.wikinews.org	Política e conflitos	Três guerrilheiros das FARC se entregam
pt.wikinews.org	Política e conflitos	Três mil militares do Exército vão atuar na segurança da Copa no DF
pt.wikinews.org	Política e conflitos	Três nações e o mesmo problema: a Vale
pt.wikinews.org	Política e conflitos	TRF suspende decisão de afastar governador de Rondônia do cargo
pt.wikinews.org	Política e conflitos	Tribunal condena Lula por propaganda eleitoral antecipada
pt.wikinews.org	Política e conflitos	Tribunal condena Saddam Hussein à forca
pt.wikinews.org	Política e conflitos	Tribunal Constitucional suspende referendo separatista na Catalunha
pt.wikinews.org	Política e conflitos	Tribunal de contas aponta irregularidades em contratos de publicidade do governo brasileiro
pt.wikinews.org	Política e conflitos	Tribunal de SP garante a VEJA manter gravação do PCC que cita José Genoíno
pt.wikinews.org	Política e conflitos	Tribunal Penal Internacional emite ordem de prisão internacional contra o presidente do Sudão
pt.wikinews.org	Política e conflitos	Tropas afegãs e estadunidenses iniciam a "Operação Golpe de Espada"
pt.wikinews.org	Política e conflitos	Tropas da OTAN resgatam jornalista no Afeganistão
pt.wikinews.org	Política e conflitos	Tropas da Rússia entram na capital da Ossétia do Sul
pt.wikinews.org	Política e conflitos	Tropas do Reino Unido iniciam retirada no Iraque
pt.wikinews.org	Política e conflitos	Tropas francesas promovem resgate dramático na Costa do Marfim
pt.wikinews.org	Política e conflitos	Tropas israelenses se retiram de Gaza
pt.wikinews.org	Política e conflitos	Tropas russas avançam Geórgia, violando a tégua
pt.wikinews.org	Política e conflitos	Tropas russas tomam base aérea na Crimeia
pt.wikinews.org	Política e conflitos	TSE adia decisão sobre pedido de cassação do governador Jackson Lago para 2009
pt.wikinews.org	Política e conflitos	TSE cassa mandato do governador do Maranhão, Jackson Lago, por compra de votos
pt.wikinews.org	Política e conflitos	TSE cassa o mandato do senador de Rondônia
pt.wikinews.org	Política e conflitos	TSE confirma cassação de Jackson Lago e posse de Roseana Sarney no governo do Maranhão
pt.wikinews.org	Política e conflitos	TSE confirma cassação de mandato de Cássio Cunha Lima do governo da Paraíba
pt.wikinews.org	Política e conflitos	TSE confirma cassação do governador do Tocantins e manda que se afaste logo do cargo
pt.wikinews.org	Política e conflitos	TSE divulga os resultados das eleições municipais em sete cidades do Brasil
pt.wikinews.org	Política e conflitos	TSE informa que já trocou 2.348 urnas em todo o país
pt.wikinews.org	Política e conflitos	TSE mantém mandato de governador da Paraíba
pt.wikinews.org	Política e conflitos	TSE rejeita pedido de cassação do governador de Santa Catarina
pt.wikinews.org	Política e conflitos	TSE rejeita pedido de cassação do governador do Amapá
pt.wikinews.org	Política e conflitos	Tsvangirai desiste de participar do 2º turno presidencial no Zimbábue
pt.wikinews.org	Política e conflitos	Tumor cancerígeno na laringe de Lula diminui após tratamento e deixa médicos otimistas quanto à cura
pt.wikinews.org	Política e conflitos	Turquia lança ataques aéreos contra rebeldes curdos
pt.wikinews.org	Política e conflitos	Tzipi Livni pede prazo para formar novo governo em Israel
pt.wikinews.org	Política e conflitos	Tzipi Livni vence eleição do Kadima e tenta formar coalizão em Israel
pt.wikinews.org	Política e conflitos	Ucrânia aceita reunião com países consumidores do gás russo, mas pede que não seja realizada na Rússia
pt.wikinews.org	Política e conflitos	UE retira todos embaixadores de Honduras
pt.wikinews.org	Política e conflitos	UE só decide em Copenhaga valor de ajuda ambiental a países mais pobres
pt.wikinews.org	Política e conflitos	UE: Portugal mete água no Plano Nacional de Barrangens
pt.wikinews.org	Política e conflitos	Ultimas das campanhas para as Presidenciais Portuguesas - 19 Janeiro
pt.wikinews.org	Política e conflitos	Um em cada cinco paraguaios vive em extrema pobreza
pt.wikinews.org	Política e conflitos	Unasul defende respeito às normas constitucionais na Bolívia e pede apuração de massacre
