NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Cercado em hotel, presidente eleito da Costa do Marfim espera solução pacífica para crise	solução pacífica	2	n, adj	
Submarino nuclear para proteger petróleo no Brasil	submarino nuclear	-1	n, adj	
Brasil defende que subsídios agrícolas dos EUA sejam limitados a US$ 13 bilhões	subsídios agrícolas	1	n, adj	
Brasil defende que subsídios agrícolas dos EUA sejam limitados a US$ 13 bilhões	subsídios agrícolas	1	n, adj	
Lula diz a líderes do G8 que fim dos subsídios agrícolas pode reduzir imigrações ilegais	subsídios agrícolas	1	n, adj	
Ministérios divulgam lista de substâncias cancerígenas	substâncias cancerígenas	-2	n, adj	
Ministro Mantega critica estados por substituição tributária	substituição tributária	0	n, adj	
Ministro Mantega critica estados por substituição tributária	substituição tributária	0	n, adj	
Câmara conclui votação da MP 465 que trata de subvenção econômica ao BNDES	subvenção econômica	0	n, adj	
Câmara conclui votação da MP 465 que trata de subvenção econômica ao BNDES	subvenção econômica	0	n, adj	
Serra lidera pesquisas para a sucessão presidencial brasileira de 2010	sucessão presidencial	0	n, adj	
Foxconn faz acordo com trabalhadores que ameaçavam suicídio coletivo	suicídio coletivo	-2	n, adj	
Ortega anuncia proteção a outra suposta integrante das FARC	suposta integrante	0	n, adj	
Dia de combate ao tabagismo alerta sobre os riscos de ser fumante passivo	tabagismo alerta	-1	n, adj	
Sarney rebate nova denúncia e compara Estadão a tablóides sensacionalistas ingleses	tablóides sensacionalistas	-1	n, adj	
Sarney rebate nova denúncia e compara Estadão a tablóides sensacionalistas ingleses	tablóides sensacionalistas	-1	n, adj	
Banco Central do Brasil mantém em 13,75% a taxa básica de juros do mercado	taxa básica	0	n, adj	
Banco do Japão reduz taxa básica para 0,1%	taxa básica	0	n, adj	
Copom acompanha expectativa do mercado e mantém taxa básica de juros em 8,75%	taxa básica	0	n, adj	
Copom eleva taxa básica de juros para 13% ao ano	taxa básica	0	n, adj	
Copom mantém taxa básica de juros em 13,75%	taxa básica	0	n, adj	
Copom mantém taxa básica de juros no Brasil	taxa básica	0	n, adj	
Lula lamenta a morte dramaturgo Augusto Boal e destaca papel no teatro brasileiro; Corpo do dramaturgo é cremado em cerimônia no Cemitério do Caju	teatro brasileiro	0	n, adj	
Senegal quer tecnologia brasileira para o futebol	tecnologia brasileira	0	n, adj	
Novas regras para telefonia celular no Brasil	telefonia celular	0	n, adj	
Joint venture entre a Telefônica e a Portugal Telecom é a maior operadora de telefonia móvel do mercado brasileiro	telefonia móvel	0	n, adj	
Primeiro debate eleitoral na televisão brasileira reforça posições de Dilma e Marina	televisão brasileira	0	n, adj	
Chile pode adotar sistema de televisão digital igual ao do Brasil	televisão digital	1	n, adj	
Brasil deve cooperar na criação de televisão pública no Paraguai	televisão pública	1	n, adj	
Aeroportuários brasileiros entram em greve por tempo indeterminado	tempo indeterminado	0	n, adj	
Bancários do Brasil entram em greve por tempo indeterminado	tempo indeterminado	0	n, adj	
Polícia Federal afasta delegado Protógenes por tempo indeterminado	tempo indeterminado	0	n, adj	
Universidade de Juiz de Fora adia início das aulas por tempo indeterminado	tempo indeterminado	0	n, adj	
Prefeitura do Rio de Janeiro implode terminal rodoviário e dois prédios que tinham risco de desabamento	terminal rodoviário	0	n, adj	
Funai atribui ao Poder Judiciário lentidão na demarcação de terras indígenas	terras indígenas	0	n, adj	
Funai suspende entrada de visitantes em terras indígenas	terras indígenas	0	n, adj	
Mangabeira Unger nega presença de guerrilheiros das Farc em território brasileiro	território brasileiro	0	n, adj	
Tarso Genro nega presença das Farc em território brasileiro	território brasileiro	0	n, adj	
Governo da China protesta contra o leilão das duas peças chinesas na França e impõe sanções à Christie?s no território chinês	território chinês	0	n, adj	
Brasil pede garantia de que ações americanas se limitem ao território colombiano	território colombiano	0	n, adj	
OEA não condena mas reconhece violação de território equatoriano	território equatoriano	0	n, adj	
Líderes yanomami e ye'kuana discutem criação de território etnoeducacional	território etnoeducacional	0	n, adj	
Brasil e Índia vão denunciar à OMC a retenção de medicamentos genéricos em território neerlandês	território neerlandês	0	n, adj	
Brasil e Índia vão denunciar à OMC a retenção de medicamentos genéricos em território neerlandês	território neerlandês	0	n, adj	
Chávez afirma que EUA e Colômbia planejam operação em território venezuelano	território venezuelano	0	n, adj	
Israel persiste em avançar em territórios palestinos	territórios palestinos	0	n, adj	
Asilo ao terrorista italiano gera grave crise diplomática entre Brasil e Itália	terrorista italiano	-2	n, adj	
Cesare Battisti, o terrorista italiano, é escritor de livros policiais no exílio na França	terrorista italiano	-2	n, adj	
Terrorista suicida provoca a morte de 24 crianças no Iraque	terrorista suicida	-2	n, adj	
Terroristas suicidas matam cerca de 50 pessoas no Iraque	terroristas suicidas	-3	n, adj	
Ministério Público de Goiás instala inquérito contra tesoureiro nacional do PT	tesoureiro nacional	0	n, adj	
Coreia do Norte realiza novo teste nuclear	teste nuclear	-1	n, adj	
Ministério da Saúde começa distribuição de teste oral de HIV	teste oral	1	n, adj	
SUS vai oferecer teste rápido para tuberculose até o fim do ano	teste rápido	1	n, adj	
Partido dos Trabalhadores manifesta apoio à Revolução Cubana	trabalhadores manifesta	0	n, adj	
Apple investiga denúncia de trabalho escravo na China	trabalho escravo	-2	n, adj	
Senador João Ribeiro, de Tocantins, vira réu no Supremo Tribunal Federal em ação sobre trabalho escravo no Pará	trabalho escravo	-2	n, adj	
Guerra entre traficantes rivais e polícia assusta os moradores do Rio de Janeiro	traficantes rivais	-2	n, adj	
STF autoriza extradição de alemão acusado de tráfico internacional de drogas	tráfico internacional	-2	n, adj	
Instituto de traumatologia informa que transplantes ósseos aumentaram 53%	transplantes ósseos	0	n, adj	
Homem com paralisia volta a andar depois de tratamento pioneiro	tratamento pioneiro	2	n, adj	
Israel declara a trégua unilateral	trégua unilateral	1	n, adj	
Colheita de trigo argentino deve ficar 400 mil toneladas abaixo do previsto	trigo argentino	0	n, adj	
Especialistas aconselham permitir a ascensão de mulheres ao trono japonês	trono japonês	0	n, adj	
Tropas afegãs e estadunidenses iniciam a "Operação Golpe de Espada"	tropas afegãs	0	n, adj	
Agência Brasil diz que América do Sul está cercada por tropas americanas	tropas americanas	0	n, adj	
Tropas francesas promovem resgate dramático na Costa do Marfim	tropas francesas	0	n, adj	
Tropas israelenses se retiram de Gaza	tropas israelenses	0	n, adj	
Barack Obama chama de ??marco?? a retirada parcial das tropas norte-americanas do Iraque	tropas norte-americanas	0	n, adj	
Tropas russas avançam Geórgia, violando a tégua	tropas russas	0	n, adj	
Tropas russas tomam base aérea na Crimeia	tropas russas	0	n, adj	
Para turista estrangeiro, ?o melhor do Brasil é o brasileiro?, diz pesquisa	turista estrangeiro	0	n, adj	
Cinco turistas espanhóis e um italiano são impedidos de entrar no Brasil	turistas espanhóis	0	n, adj	
Justiça dos Países Baixos proíbe venda de maconha para turistas estrangeiros	turistas estrangeiros	0	n, adj	
Justiça dos Países Baixos proíbe venda de maconha para turistas estrangeiros	turistas estrangeiros	0	n, adj	
Tsvangirai desiste de participar do 2º turno presidencial no Zimbábue	turno presidencial	0	n, adj	
Empresa de Taiwan lança conversor popular para TV digital	tv digital	1	n, adj	
Argentina assina acordo para adesão ao padrão brasileiro de TV digital	tv digital	1	n, adj	
Angola perdoa dívida da Guiné-Bissau e viabiliza programação da TV pública	tv pública	1	n, adj	
Angola perdoa dívida da Guiné-Bissau e viabiliza programação da TV pública	tv pública	1	n, adj	
Conselho de Segurança da ONU aprova por unanimidade novas sanções ao Irã	unanimidade novas	1	n, adj	
Ouattara quer montar governo de unidade nacional na Costa do Marfim	unidade nacional	1	n, adj	
CFM denuncia sucateamento de quase mil unidades básicas de saúde	unidades básicas	1	n, adj	
Chanceler das FARC realizou palestras em universidade brasileira	universidade brasileira	0	n, adj	
Presidentes do Brasil e Paraguai assinam novo acordo da Usina Hidrelétrica de Itaipu	usina hidrelétrica	0	n, adj	
Presidentes do Brasil e Paraguai assinam novo acordo da Usina Hidrelétrica de Itaipu	usina hidrelétrica	0	n, adj	
Duas usinas nucleares serão construídas no Nordeste do Brasil	usinas nucleares	-1	n, adj	
MPF recorre à Justiça para liberação do uso medicinal e científico do canabidiol	uso medicinal	1	n, adj	
Panfletagem em Copacabana defende uso medicinal da maconha	uso medicinal	1	n, adj	
Ebola: vacinas experimentais estarão disponíveis no início de 2015	vacinas experimentais	1	n, adj	
Romney desiste da disputa pela vaga republicana	vaga republicana	0	n, adj	
Brasil é escolhido para vaga rotativa do Conselho de Segurança das Nações Unidas	vaga rotativa	0	n, adj	
Partido Nacional da Nova Zelândia só quer imigrantes que aceitam os "valores fundamentais"	valores fundamentais	1	n, adj	
Banco Central do Brasil faz leilões para venda direta de dólar depois de cinco anos	venda direta	0	n, adj	
Vendas diretas não são afetadas pela crise, diz entidade	vendas diretas	0	n, adj	
Verão amazônico contribui para impedir proliferação do vírus da gripe A	verão amazônico	0	n, adj	
Conselho de Ética vai ouvir ex-secretários sobre verba indenizatória em processo contra Edmar Moreira	verba indenizatória	1	n, adj	
Gladys Powers, a última veterana feminina da I Guerra Mundial, morre aos 109 anos	veterana feminina	0	n, adj	
Morre o último veterano britânico na I Guerra Mundial e considerado o homem mais velho do mundo	veterano britânico	0	n, adj	
Lula fala sobre a crise e cita outra vez ex-presidentes brasileiros	vez ex-presidentes	0	n, adj	
Estudo da OCDE aponta que investimento por aluno é quatro vezes menor no Brasil	vezes menor	0	n, adj	
Obama começa sua primeira viagem latino-americana pelo Brasil	viagem latino-americana	0	n, adj	
Vice-presidente brasileiro tem quadro estável após cirurgia	vice-presidente brasileiro	0	n, adj	
Vice-presidente brasileiro tem quadro estável após cirurgia	vice-presidente brasileiro	0	n, adj	
Ressonar pode afectar seriamente a sua vida sexual	vida sexual	0	n, adj	
Morre aos 83 anos, a vidente brasileira Mãe Dináh	vidente brasileira	0	n, adj	
Vigilância sanitária russa libera exportação de carne de seis frigoríficos brasileiros	vigilância sanitária	1	n, adj	
Já entraram em vigor novas classificações energéticas nos electrodomésticos	vigor novas	1	n, adj	
Brasil: TRE manda tirar do ar programação de rádios e TVs no Amapá por violação eleitoral	violação eleitoral	-1	n, adj	
Brasil: TRE manda tirar do ar programação de rádios e TVs no Amapá por violação eleitoral	violação eleitoral	-1	n, adj	
Começa a Campanha contra violência doméstica	violência doméstica	-2	n, adj	
Coleta de provas de violência sexual poderá ser feita nos serviços de saúde	violência sexual	-2	n, adj	
Da gripe suína a vírus informático	vírus informático	-1	n, adj	
OMS informa que dois terços das amostras do vírus mortal já foram destruídas	vírus mortal	-3	n, adj	
Lula realiza visita oficial à Colômbia	visita oficial	1	n, adj	
JES regressa depois de visita privada à Espanha	visita privada	0	n, adj	
Influenza A (H1N1) faz primeira vítima fatal na Argentina	vítima fatal	-3	n, adj	
Influenza A (H1N1) faz primeira vítima fatal no Reino Unido	vítima fatal	-3	n, adj	
Peritos pedem prontuários de vítimas brasileiras do voo 447	vítimas brasileiras	-3	n, adj	
Hospital diz que são 28 as vítimas fatais em Qana, não 56 como havia sido divulgado	vítimas fatais	-3	n, adj	
Aiatolá do Irã declara vitória definitiva de Ahmadinejad	vitória definitiva	2	n, adj	
Cariocas voltam a Copacabana para comemorar indicação para Olimpíadas de 2016; Nuzman diz que Escolha do Rio é a maior vitória política e esportiva do Brasil	vitória política	2	n, adj	
Cuba destaca ano de "vitórias relevantes"	vitórias relevantes	2	n, adj	
Cuba destaca ano de "vitórias relevantes"	vitórias relevantes	2	n, adj	
Voluntário japonês é encontrado morto no Afeganistão	voluntário japonês	1	n, adj	
Kuwait aprova lei que permite o voto feminino	voto feminino	1	n, adj	
Israel declara fronteira com Gaza "zona militar fechada" e ataques continuam contra os palestinos	zona militar	-1	n, adj	
Pacote de medidas inicia a revitalização da zona portuária do Rio de Janeiro	zona portuária	0	n, adj	
